Time step, X, Y, Psi_re
6, 0.190000, 0.370000, 0.437243
6, 0.210000, 0.370000, 0.455495
6, 0.230000, 0.370000, 0.466561
6, 0.250000, 0.370000, 0.470269
6, 0.270000, 0.370000, 0.466561
6, 0.290000, 0.370000, 0.455495
6, 0.310000, 0.370000, 0.437245
6, 0.330000, 0.370000, 0.412100
6, 0.350000, 0.370000, 0.380456
6, 0.370000, 0.370000, 0.342812
6, 0.390000, 0.370000, 0.299761
6, 0.410000, 0.370000, 0.251983
6, 0.430000, 0.370000, 0.200231
6, 0.450000, 0.370000, 0.145321
6, 0.470000, 0.370000, 0.088120
6, 0.490000, 0.370000, 0.029528
6, 0.510000, 0.370000, -0.029528
6, 0.530000, 0.370000, -0.088120
6, 0.550000, 0.370000, -0.145321
6, 0.570000, 0.370000, -0.200231
6, 0.590000, 0.370000, -0.251983
6, 0.610000, 0.370000, -0.299761
6, 0.630000, 0.370000, -0.342812
6, 0.650000, 0.370000, -0.380456
6, 0.670000, 0.370000, -0.412100
6, 0.690000, 0.370000, -0.437245
6, 0.710000, 0.370000, -0.455495
6, 0.730000, 0.370000, -0.466561
6, 0.750000, 0.370000, -0.470269
6, 0.770000, 0.370000, -0.466561
6, 0.790000, 0.370000, -0.455495
6, 0.810000, 0.370000, -0.437243
6, 0.830000, 0.370000, -0.412089
6, 0.850000, 0.370000, -0.380418
6, 0.870000, 0.370000, -0.342717
6, 0.890000, 0.370000, -0.299599
6, 0.910000, 0.370000, -0.251799
6, 0.930000, 0.370000, -0.200100
6, 0.950000, 0.370000, -0.145222
6, 0.970000, 0.370000, -0.088004
6, 0.990000, 0.370000, -0.029553
6, 1.000000, 0.370000, -0.000000
6, 0.000000, 0.390000, 0.000000
6, 0.010000, 0.390000, 0.025842
6, 0.030000, 0.390000, 0.076952
6, 0.050000, 0.390000, 0.126985
6, 0.070000, 0.390000, 0.174971
6, 0.090000, 0.390000, 0.220178
6, 0.110000, 0.390000, 0.261975
6, 0.130000, 0.390000, 0.299679
6, 0.150000, 0.390000, 0.332644
6, 0.170000, 0.390000, 0.360338
6, 0.190000, 0.390000, 0.382333
6, 0.210000, 0.390000, 0.398293
6, 0.230000, 0.390000, 0.407970
6, 0.250000, 0.390000, 0.411212
6, 0.270000, 0.390000, 0.407970
6, 0.290000, 0.390000, 0.398293
6, 0.310000, 0.390000, 0.382336
6, 0.330000, 0.390000, 0.360348
6, 0.350000, 0.390000, 0.332678
6, 0.370000, 0.390000, 0.299761
6, 0.390000, 0.390000, 0.262117
6, 0.410000, 0.390000, 0.220339
6, 0.430000, 0.390000, 0.175086
6, 0.450000, 0.390000, 0.127072
6, 0.470000, 0.390000, 0.077054
6, 0.490000, 0.390000, 0.025820
6, 0.510000, 0.390000, -0.025820
6, 0.530000, 0.390000, -0.077054
6, 0.550000, 0.390000, -0.127072
6, 0.570000, 0.390000, -0.175086
6, 0.590000, 0.390000, -0.220339
6, 0.610000, 0.390000, -0.262117
6, 0.630000, 0.390000, -0.299761
6, 0.650000, 0.390000, -0.332678
6, 0.670000, 0.390000, -0.360348
6, 0.690000, 0.390000, -0.382336
6, 0.710000, 0.390000, -0.398293
6, 0.730000, 0.390000, -0.407970
6, 0.750000, 0.390000, -0.411212
6, 0.770000, 0.390000, -0.407970
6, 0.790000, 0.390000, -0.398293
6, 0.810000, 0.390000, -0.382333
6, 0.830000, 0.390000, -0.360338
6, 0.850000, 0.390000, -0.332644
6, 0.870000, 0.390000, -0.299679
6, 0.890000, 0.390000, -0.261975
6, 0.910000, 0.390000, -0.220178
6, 0.930000, 0.390000, -0.174971
6, 0.950000, 0.390000, -0.126985
6, 0.970000, 0.390000, -0.076952
6, 0.990000, 0.390000, -0.025842
6, 1.000000, 0.390000, -0.000000
6, 0.000000, 0.410000, 0.000000
6, 0.010000, 0.410000, 0.021723
6, 0.030000, 0.410000, 0.064687
6, 0.050000, 0.410000, 0.106745
6, 0.070000, 0.410000, 0.147083
6, 0.090000, 0.410000, 0.185084
6, 0.110000, 0.410000, 0.220219
6, 0.130000, 0.410000, 0.251914
6, 0.150000, 0.410000, 0.279625
6, 0.170000, 0.410000, 0.302905
6, 0.190000, 0.410000, 0.321394
6, 0.210000, 0.410000, 0.334810
6, 0.230000, 0.410000, 0.342945
6, 0.250000, 0.410000, 0.345670
6, 0.270000, 0.410000, 0.342945
6, 0.290000, 0.410000, 0.334811
6, 0.310000, 0.410000, 0.321396
6, 0.330000, 0.410000, 0.302913
6, 0.350000, 0.410000, 0.279653
6, 0.370000, 0.410000, 0.251983
6, 0.390000, 0.410000, 0.220339
6, 0.410000, 0.410000, 0.185219
6, 0.430000, 0.410000, 0.147179
6, 0.450000, 0.410000, 0.106818
6, 0.470000, 0.410000, 0.064772
6, 0.490000, 0.410000, 0.021705
6, 0.510000, 0.410000, -0.021705
6, 0.530000, 0.410000, -0.064772
6, 0.550000, 0.410000, -0.106818
6, 0.570000, 0.410000, -0.147179
6, 0.590000, 0.410000, -0.185219
6, 0.610000, 0.410000, -0.220339
6, 0.630000, 0.410000, -0.251983
6, 0.650000, 0.410000, -0.279653
6, 0.670000, 0.410000, -0.302913
6, 0.690000, 0.410000, -0.321396
6, 0.710000, 0.410000, -0.334811
6, 0.730000, 0.410000, -0.342945
6, 0.750000, 0.410000, -0.345670
6, 0.770000, 0.410000, -0.342945
6, 0.790000, 0.410000, -0.334810
6, 0.810000, 0.410000, -0.321394
6, 0.830000, 0.410000, -0.302905
6, 0.850000, 0.410000, -0.279625
6, 0.870000, 0.410000, -0.251914
6, 0.890000, 0.410000, -0.220219
6, 0.910000, 0.410000, -0.185084
6, 0.930000, 0.410000, -0.147083
6, 0.950000, 0.410000, -0.106745
6, 0.970000, 0.410000, -0.064687
6, 0.990000, 0.410000, -0.021723
6, 1.000000, 0.410000, -0.000000
6, 0.000000, 0.430000, 0.000000
6, 0.010000, 0.430000, 0.017262
6, 0.030000, 0.430000, 0.051401
6, 0.050000, 0.430000, 0.084822
6, 0.070000, 0.430000, 0.116875
6, 0.090000, 0.430000, 0.147072
6, 0.110000, 0.430000, 0.174991
6, 0.130000, 0.430000, 0.200176
6, 0.150000, 0.430000, 0.222196
6, 0.170000, 0.430000, 0.240695
6, 0.190000, 0.430000, 0.255387
6, 0.210000, 0.430000, 0.266047
6, 0.230000, 0.430000, 0.272511
6, 0.250000, 0.430000, 0.274677
6, 0.270000, 0.430000, 0.272511
6, 0.290000, 0.430000, 0.266048
6, 0.310000, 0.430000, 0.255388
6, 0.330000, 0.430000, 0.240701
6, 0.350000, 0.430000, 0.222218
6, 0.370000, 0.430000, 0.200231
6, 0.390000, 0.430000, 0.175086
6, 0.410000, 0.430000, 0.147179
6, 0.430000, 0.430000, 0.116952
6, 0.450000, 0.430000, 0.084880
6, 0.470000, 0.430000, 0.051469
6, 0.490000, 0.430000, 0.017247
6, 0.510000, 0.430000, -0.017247
6, 0.530000, 0.430000, -0.051469
6, 0.550000, 0.430000, -0.084880
6, 0.570000, 0.430000, -0.116952
6, 0.590000, 0.430000, -0.147179
6, 0.610000, 0.430000, -0.175086
6, 0.630000, 0.430000, -0.200231
6, 0.650000, 0.430000, -0.222218
6, 0.670000, 0.430000, -0.240701
6, 0.690000, 0.430000, -0.255388
6, 0.710000, 0.430000, -0.266048
6, 0.730000, 0.430000, -0.272511
6, 0.750000, 0.430000, -0.274677
6, 0.770000, 0.430000, -0.272511
6, 0.790000, 0.430000, -0.266047
6, 0.810000, 0.430000, -0.255387
6, 0.830000, 0.430000, -0.240695
6, 0.850000, 0.430000, -0.222196
6, 0.870000, 0.430000, -0.200176
6, 0.890000, 0.430000, -0.174991
6, 0.910000, 0.430000, -0.147072
6, 0.930000, 0.430000, -0.116875
6, 0.950000, 0.430000, -0.084822
6, 0.970000, 0.430000, -0.051401
6, 0.990000, 0.430000, -0.017262
6, 1.000000, 0.430000, -0.000000
6, 0.000000, 0.450000, 0.000000
6, 0.010000, 0.450000, 0.012528
6, 0.030000, 0.450000, 0.037306
6, 0.050000, 0.450000, 0.061561
6, 0.070000, 0.450000, 0.084824
6, 0.090000, 0.450000, 0.106740
6, 0.110000, 0.450000, 0.127003
6, 0.130000, 0.450000, 0.145281
6, 0.150000, 0.450000, 0.161263
6, 0.170000, 0.450000, 0.174689
6, 0.190000, 0.450000, 0.185352
6, 0.210000, 0.450000, 0.193089
6, 0.230000, 0.450000, 0.197780
6, 0.250000, 0.450000, 0.199352
6, 0.270000, 0.450000, 0.197780
6, 0.290000, 0.450000, 0.193089
6, 0.310000, 0.450000, 0.185353
6, 0.330000, 0.450000, 0.174693
6, 0.350000, 0.450000, 0.161279
6, 0.370000, 0.450000, 0.145321
6, 0.390000, 0.450000, 0.127072
6, 0.410000, 0.450000, 0.106818
6, 0.430000, 0.450000, 0.084880
6, 0.450000, 0.450000, 0.061603
6, 0.470000, 0.450000, 0.037355
6, 0.490000, 0.450000, 0.012517
6, 0.510000, 0.450000, -0.012517
6, 0.530000, 0.450000, -0.037355
6, 0.550000, 0.450000, -0.061603
6, 0.570000, 0.450000, -0.084880
6, 0.590000, 0.450000, -0.106818
6, 0.610000, 0.450000, -0.127072
6, 0.630000, 0.450000, -0.145321
6, 0.650000, 0.450000, -0.161279
6, 0.670000, 0.450000, -0.174693
6, 0.690000, 0.450000, -0.185353
6, 0.710000, 0.450000, -0.193089
6, 0.730000, 0.450000, -0.197780
6, 0.750000, 0.450000, -0.199352
6, 0.770000, 0.450000, -0.197780
6, 0.790000, 0.450000, -0.193089
6, 0.810000, 0.450000, -0.185352
6, 0.830000, 0.450000, -0.174689
6, 0.850000, 0.450000, -0.161263
6, 0.870000, 0.450000, -0.145281
6, 0.890000, 0.450000, -0.127003
6, 0.910000, 0.450000, -0.106740
6, 0.930000, 0.450000, -0.084824
6, 0.950000, 0.450000, -0.061561
6, 0.970000, 0.450000, -0.037306
6, 0.990000, 0.450000, -0.012528
6, 1.000000, 0.450000, -0.000000
6, 0.000000, 0.470000, 0.000000
6, 0.010000, 0.470000, 0.007597
6, 0.030000, 0.470000, 0.022621
6, 0.050000, 0.470000, 0.037329
6, 0.070000, 0.470000, 0.051436
6, 0.090000, 0.470000, 0.064725
6, 0.110000, 0.470000, 0.077012
6, 0.130000, 0.470000, 0.088095
6, 0.150000, 0.470000, 0.097786
6, 0.170000, 0.470000, 0.105927
6, 0.190000, 0.470000, 0.112393
6, 0.210000, 0.470000, 0.117085
6, 0.230000, 0.470000, 0.119929
6, 0.250000, 0.470000, 0.120883
6, 0.270000, 0.470000, 0.119929
6, 0.290000, 0.470000, 0.117085
6, 0.310000, 0.470000, 0.112394
6, 0.330000, 0.470000, 0.105930
6, 0.350000, 0.470000, 0.097796
6, 0.370000, 0.470000, 0.088120
6, 0.390000, 0.470000, 0.077054
6, 0.410000, 0.470000, 0.064772
6, 0.430000, 0.470000, 0.051469
6, 0.450000, 0.470000, 0.037355
6, 0.470000, 0.470000, 0.022651
6, 0.490000, 0.470000, 0.007590
6, 0.510000, 0.470000, -0.007590
6, 0.530000, 0.470000, -0.022651
6, 0.550000, 0.470000, -0.037355
6, 0.570000, 0.470000, -0.051469
6, 0.590000, 0.470000, -0.064772
6, 0.610000, 0.470000, -0.077054
6, 0.630000, 0.470000, -0.088120
6, 0.650000, 0.470000, -0.097796
6, 0.670000, 0.470000, -0.105930
6, 0.690000, 0.470000, -0.112394
6, 0.710000, 0.470000, -0.117085
6, 0.730000, 0.470000, -0.119929
6, 0.750000, 0.470000, -0.120883
6, 0.770000, 0.470000, -0.119929
6, 0.790000, 0.470000, -0.117085
6, 0.810000, 0.470000, -0.112393
6, 0.830000, 0.470000, -0.105927
6, 0.850000, 0.470000, -0.097786
6, 0.870000, 0.470000, -0.088095
6, 0.890000, 0.470000, -0.077012
6, 0.910000, 0.470000, -0.064725
6, 0.930000, 0.470000, -0.051436
6, 0.950000, 0.470000, -0.037329
6, 0.970000, 0.470000, -0.022621
6, 0.990000, 0.470000, -0.007597
6, 1.000000, 0.470000, -0.000000
6, 0.000000, 0.490000, 0.000000
6, 0.010000, 0.490000, 0.002546
6, 0.030000, 0.490000, 0.007580
6, 0.050000, 0.490000, 0.012509
6, 0.070000, 0.490000, 0.017236
6, 0.090000, 0.490000, 0.021689
6, 0.110000, 0.490000, 0.025806
6, 0.130000, 0.490000, 0.029520
6, 0.150000, 0.490000, 0.032768
6, 0.170000, 0.490000, 0.035496
6, 0.190000, 0.490000, 0.037662
6, 0.210000, 0.490000, 0.039235
6, 0.230000, 0.490000, 0.040188
6, 0.250000, 0.490000, 0.040507
6, 0.270000, 0.490000, 0.040188
6, 0.290000, 0.490000, 0.039235
6, 0.310000, 0.490000, 0.037663
6, 0.330000, 0.490000, 0.035497
6, 0.350000, 0.490000, 0.032771
6, 0.370000, 0.490000, 0.029528
6, 0.390000, 0.490000, 0.025820
6, 0.410000, 0.490000, 0.021705
6, 0.430000, 0.490000, 0.017247
6, 0.450000, 0.490000, 0.012517
6, 0.470000, 0.490000, 0.007590
6, 0.490000, 0.490000, 0.002543
6, 0.510000, 0.490000, -0.002543
6, 0.530000, 0.490000, -0.007590
6, 0.550000, 0.490000, -0.012517
6, 0.570000, 0.490000, -0.017247
6, 0.590000, 0.490000, -0.021705
6, 0.610000, 0.490000, -0.025820
6, 0.630000, 0.490000, -0.029528
6, 0.650000, 0.490000, -0.032771
6, 0.670000, 0.490000, -0.035497
6, 0.690000, 0.490000, -0.037663
6, 0.710000, 0.490000, -0.039235
6, 0.730000, 0.490000, -0.040188
6, 0.750000, 0.490000, -0.040507
6, 0.770000, 0.490000, -0.040188
6, 0.790000, 0.490000, -0.039235
6, 0.810000, 0.490000, -0.037662
6, 0.830000, 0.490000, -0.035496
6, 0.850000, 0.490000, -0.032768
6, 0.870000, 0.490000, -0.029520
6, 0.890000, 0.490000, -0.025806
6, 0.910000, 0.490000, -0.021689
6, 0.930000, 0.490000, -0.017236
6, 0.950000, 0.490000, -0.012509
6, 0.970000, 0.490000, -0.007580
6, 0.990000, 0.490000, -0.002546
6, 1.000000, 0.490000, -0.000000
6, 0.000000, 0.510000, 0.000000
6, 0.010000, 0.510000, -0.002546
6, 0.030000, 0.510000, -0.007580
6, 0.050000, 0.510000, -0.012509
6, 0.070000, 0.510000, -0.017236
6, 0.090000, 0.510000, -0.021689
6, 0.110000, 0.510000, -0.025806
6, 0.130000, 0.510000, -0.029520
6, 0.150000, 0.510000, -0.032768
6, 0.170000, 0.510000, -0.035496
6, 0.190000, 0.510000, -0.037662
6, 0.210000, 0.510000, -0.039235
6, 0.230000, 0.510000, -0.040188
6, 0.250000, 0.510000, -0.040507
6, 0.270000, 0.510000, -0.040188
6, 0.290000, 0.510000, -0.039235
6, 0.310000, 0.510000, -0.037663
6, 0.330000, 0.510000, -0.035497
6, 0.350000, 0.510000, -0.032771
6, 0.370000, 0.510000, -0.029528
6, 0.390000, 0.510000, -0.025820
6, 0.410000, 0.510000, -0.021705
6, 0.430000, 0.510000, -0.017247
6, 0.450000, 0.510000, -0.012517
6, 0.470000, 0.510000, -0.007590
6, 0.490000, 0.510000, -0.002543
6, 0.510000, 0.510000, 0.002543
6, 0.530000, 0.510000, 0.007590
6, 0.550000, 0.510000, 0.012517
6, 0.570000, 0.510000, 0.017247
6, 0.590000, 0.510000, 0.021705
6, 0.610000, 0.510000, 0.025820
6, 0.630000, 0.510000, 0.029528
6, 0.650000, 0.510000, 0.032771
6, 0.670000, 0.510000, 0.035497
6, 0.690000, 0.510000, 0.037663
6, 0.710000, 0.510000, 0.039235
6, 0.730000, 0.510000, 0.040188
6, 0.750000, 0.510000, 0.040507
6, 0.770000, 0.510000, 0.040188
6, 0.790000, 0.510000, 0.039235
6, 0.810000, 0.510000, 0.037662
6, 0.830000, 0.510000, 0.035496
6, 0.850000, 0.510000, 0.032768
6, 0.870000, 0.510000, 0.029520
6, 0.890000, 0.510000, 0.025806
6, 0.910000, 0.510000, 0.021689
6, 0.930000, 0.510000, 0.017236
6, 0.950000, 0.510000, 0.012509
6, 0.970000, 0.510000, 0.007580
6, 0.990000, 0.510000, 0.002546
6, 1.000000, 0.510000, 0.000000
6, 0.000000, 0.530000, 0.000000
6, 0.010000, 0.530000, -0.007597
6, 0.030000, 0.530000, -0.022621
6, 0.050000, 0.530000, -0.037329
6, 0.070000, 0.530000, -0.051436
6, 0.090000, 0.530000, -0.064725
6, 0.110000, 0.530000, -0.077012
6, 0.130000, 0.530000, -0.088095
6, 0.150000, 0.530000, -0.097786
6, 0.170000, 0.530000, -0.105927
6, 0.190000, 0.530000, -0.112393
6, 0.210000, 0.530000, -0.117085
6, 0.230000, 0.530000, -0.119929
6, 0.250000, 0.530000, -0.120883
6, 0.270000, 0.530000, -0.119929
6, 0.290000, 0.530000, -0.117085
6, 0.310000, 0.530000, -0.112394
6, 0.330000, 0.530000, -0.105930
6, 0.350000, 0.530000, -0.097796
6, 0.370000, 0.530000, -0.088120
6, 0.390000, 0.530000, -0.077054
6, 0.410000, 0.530000, -0.064772
6, 0.430000, 0.530000, -0.051469
6, 0.450000, 0.530000, -0.037355
6, 0.470000, 0.530000, -0.022651
6, 0.490000, 0.530000, -0.007590
6, 0.510000, 0.530000, 0.007590
6, 0.530000, 0.530000, 0.022651
6, 0.550000, 0.530000, 0.037355
6, 0.570000, 0.530000, 0.051469
6, 0.590000, 0.530000, 0.064772
6, 0.610000, 0.530000, 0.077054
6, 0.630000, 0.530000, 0.088120
6, 0.650000, 0.530000, 0.097796
6, 0.670000, 0.530000, 0.105930
6, 0.690000, 0.530000, 0.112394
6, 0.710000, 0.530000, 0.117085
6, 0.730000, 0.530000, 0.119929
6, 0.750000, 0.530000, 0.120883
6, 0.770000, 0.530000, 0.119929
6, 0.790000, 0.530000, 0.117085
6, 0.810000, 0.530000, 0.112393
6, 0.830000, 0.530000, 0.105927
6, 0.850000, 0.530000, 0.097786
6, 0.870000, 0.530000, 0.088095
6, 0.890000, 0.530000, 0.077012
6, 0.910000, 0.530000, 0.064725
6, 0.930000, 0.530000, 0.051436
6, 0.950000, 0.530000, 0.037329
6, 0.970000, 0.530000, 0.022621
6, 0.990000, 0.530000, 0.007597
6, 1.000000, 0.530000, 0.000000
6, 0.000000, 0.550000, 0.000000
6, 0.010000, 0.550000, -0.012528
6, 0.030000, 0.550000, -0.037306
6, 0.050000, 0.550000, -0.061561
6, 0.070000, 0.550000, -0.084824
6, 0.090000, 0.550000, -0.106740
6, 0.110000, 0.550000, -0.127003
6, 0.130000, 0.550000, -0.145281
6, 0.150000, 0.550000, -0.161263
6, 0.170000, 0.550000, -0.174689
6, 0.190000, 0.550000, -0.185352
6, 0.210000, 0.550000, -0.193089
6, 0.230000, 0.550000, -0.197780
6, 0.250000, 0.550000, -0.199352
6, 0.270000, 0.550000, -0.197780
6, 0.290000, 0.550000, -0.193089
6, 0.310000, 0.550000, -0.185353
6, 0.330000, 0.550000, -0.174693
6, 0.350000, 0.550000, -0.161279
6, 0.370000, 0.550000, -0.145321
6, 0.390000, 0.550000, -0.127072
6, 0.410000, 0.550000, -0.106818
6, 0.430000, 0.550000, -0.084880
6, 0.450000, 0.550000, -0.061603
6, 0.470000, 0.550000, -0.037355
6, 0.490000, 0.550000, -0.012517
6, 0.510000, 0.550000, 0.012517
6, 0.530000, 0.550000, 0.037355
6, 0.550000, 0.550000, 0.061603
6, 0.570000, 0.550000, 0.084880
6, 0.590000, 0.550000, 0.106818
6, 0.610000, 0.550000, 0.127072
6, 0.630000, 0.550000, 0.145321
6, 0.650000, 0.550000, 0.161279
6, 0.670000, 0.550000, 0.174693
6, 0.690000, 0.550000, 0.185353
6, 0.710000, 0.550000, 0.193089
6, 0.730000, 0.550000, 0.197780
6, 0.750000, 0.550000, 0.199352
6, 0.770000, 0.550000, 0.197780
6, 0.790000, 0.550000, 0.193089
6, 0.810000, 0.550000, 0.185352
6, 0.830000, 0.550000, 0.174689
6, 0.850000, 0.550000, 0.161263
6, 0.870000, 0.550000, 0.145281
6, 0.890000, 0.550000, 0.127003
6, 0.910000, 0.550000, 0.106740
6, 0.930000, 0.550000, 0.084824
6, 0.950000, 0.550000, 0.061561
6, 0.970000, 0.550000, 0.037306
6, 0.990000, 0.550000, 0.012528
6, 1.000000, 0.550000, 0.000000
6, 0.000000, 0.570000, 0.000000
6, 0.010000, 0.570000, -0.017262
6, 0.030000, 0.570000, -0.051401
6, 0.050000, 0.570000, -0.084822
6, 0.070000, 0.570000, -0.116875
6, 0.090000, 0.570000, -0.147072
6, 0.110000, 0.570000, -0.174991
6, 0.130000, 0.570000, -0.200176
6, 0.150000, 0.570000, -0.222196
6, 0.170000, 0.570000, -0.240695
6, 0.190000, 0.570000, -0.255387
6, 0.210000, 0.570000, -0.266047
6, 0.230000, 0.570000, -0.272511
6, 0.250000, 0.570000, -0.274677
6, 0.270000, 0.570000, -0.272511
6, 0.290000, 0.570000, -0.266048
6, 0.310000, 0.570000, -0.255388
6, 0.330000, 0.570000, -0.240701
6, 0.350000, 0.570000, -0.222218
6, 0.370000, 0.570000, -0.200231
6, 0.390000, 0.570000, -0.175086
6, 0.410000, 0.570000, -0.147179
6, 0.430000, 0.570000, -0.116952
6, 0.450000, 0.570000, -0.084880
6, 0.470000, 0.570000, -0.051469
6, 0.490000, 0.570000, -0.017247
6, 0.510000, 0.570000, 0.017247
6, 0.530000, 0.570000, 0.051469
6, 0.550000, 0.570000, 0.084880
6, 0.570000, 0.570000, 0.116952
6, 0.590000, 0.570000, 0.147179
6, 0.610000, 0.570000, 0.175086
6, 0.630000, 0.570000, 0.200231
6, 0.650000, 0.570000, 0.222218
6, 0.670000, 0.570000, 0.240701
6, 0.690000, 0.570000, 0.255388
6, 0.710000, 0.570000, 0.266048
6, 0.730000, 0.570000, 0.272511
6, 0.750000, 0.570000, 0.274677
6, 0.770000, 0.570000, 0.272511
6, 0.790000, 0.570000, 0.266047
6, 0.810000, 0.570000, 0.255387
6, 0.830000, 0.570000, 0.240695
6, 0.850000, 0.570000, 0.222196
6, 0.870000, 0.570000, 0.200176
6, 0.890000, 0.570000, 0.174991
6, 0.910000, 0.570000, 0.147072
6, 0.930000, 0.570000, 0.116875
6, 0.950000, 0.570000, 0.084822
6, 0.970000, 0.570000, 0.051401
6, 0.990000, 0.570000, 0.017262
6, 1.000000, 0.570000, 0.000000
6, 0.000000, 0.590000, 0.000000
6, 0.010000, 0.590000, -0.021723
6, 0.030000, 0.590000, -0.064687
6, 0.050000, 0.590000, -0.106745
6, 0.070000, 0.590000, -0.147083
6, 0.090000, 0.590000, -0.185084
6, 0.110000, 0.590000, -0.220219
6, 0.130000, 0.590000, -0.251914
6, 0.150000, 0.590000, -0.279625
6, 0.170000, 0.590000, -0.302905
6, 0.190000, 0.590000, -0.321394
6, 0.210000, 0.590000, -0.334810
6, 0.230000, 0.590000, -0.342945
6, 0.250000, 0.590000, -0.345670
6, 0.270000, 0.590000, -0.342945
6, 0.290000, 0.590000, -0.334811
6, 0.310000, 0.590000, -0.321396
6, 0.330000, 0.590000, -0.302913
6, 0.350000, 0.590000, -0.279653
6, 0.370000, 0.590000, -0.251983
6, 0.390000, 0.590000, -0.220339
6, 0.410000, 0.590000, -0.185219
6, 0.430000, 0.590000, -0.147179
6, 0.450000, 0.590000, -0.106818
6, 0.470000, 0.590000, -0.064772
6, 0.490000, 0.590000, -0.021705
6, 0.510000, 0.590000, 0.021705
6, 0.530000, 0.590000, 0.064772
6, 0.550000, 0.590000, 0.106818
6, 0.570000, 0.590000, 0.147179
6, 0.590000, 0.590000, 0.185219
6, 0.610000, 0.590000, 0.220339
6, 0.630000, 0.590000, 0.251983
6, 0.650000, 0.590000, 0.279653
6, 0.670000, 0.590000, 0.302913
6, 0.690000, 0.590000, 0.321396
6, 0.710000, 0.590000, 0.334811
6, 0.730000, 0.590000, 0.342945
6, 0.750000, 0.590000, 0.345670
6, 0.770000, 0.590000, 0.342945
6, 0.790000, 0.590000, 0.334810
6, 0.810000, 0.590000, 0.321394
6, 0.830000, 0.590000, 0.302905
6, 0.850000, 0.590000, 0.279625
6, 0.870000, 0.590000, 0.251914
6, 0.890000, 0.590000, 0.220219
6, 0.910000, 0.590000, 0.185084
6, 0.930000, 0.590000, 0.147083
6, 0.950000, 0.590000, 0.106745
6, 0.970000, 0.590000, 0.064687
6, 0.990000, 0.590000, 0.021723
6, 1.000000, 0.590000, 0.000000
6, 0.000000, 0.610000, 0.000000
6, 0.010000, 0.610000, -0.025842
6, 0.030000, 0.610000, -0.076952
6, 0.050000, 0.610000, -0.126985
6, 0.070000, 0.610000, -0.174971
6, 0.090000, 0.610000, -0.220178
6, 0.110000, 0.610000, -0.261975
6, 0.130000, 0.610000, -0.299679
6, 0.150000, 0.610000, -0.332644
6, 0.170000, 0.610000, -0.360338
6, 0.190000, 0.610000, -0.382333
6, 0.210000, 0.610000, -0.398293
6, 0.230000, 0.610000, -0.407970
6, 0.250000, 0.610000, -0.411212
6, 0.270000, 0.610000, -0.407970
6, 0.290000, 0.610000, -0.398293
6, 0.310000, 0.610000, -0.382336
6, 0.330000, 0.610000, -0.360348
6, 0.350000, 0.610000, -0.332678
6, 0.370000, 0.610000, -0.299761
6, 0.390000, 0.610000, -0.262117
6, 0.410000, 0.610000, -0.220339
6, 0.430000, 0.610000, -0.175086
6, 0.450000, 0.610000, -0.127072
6, 0.470000, 0.610000, -0.077054
6, 0.490000, 0.610000, -0.025820
6, 0.510000, 0.610000, 0.025820
6, 0.530000, 0.610000, 0.077054
6, 0.550000, 0.610000, 0.127072
6, 0.570000, 0.610000, 0.175086
6, 0.590000, 0.610000, 0.220339
6, 0.610000, 0.610000, 0.262117
6, 0.630000, 0.610000, 0.299761
6, 0.650000, 0.610000, 0.332678
6, 0.670000, 0.610000, 0.360348
6, 0.690000, 0.610000, 0.382336
6, 0.710000, 0.610000, 0.398293
6, 0.730000, 0.610000, 0.407970
6, 0.750000, 0.610000, 0.411212
6, 0.770000, 0.610000, 0.407970
6, 0.790000, 0.610000, 0.398293
6, 0.810000, 0.610000, 0.382333
6, 0.830000, 0.610000, 0.360338
6, 0.850000, 0.610000, 0.332644
6, 0.870000, 0.610000, 0.299679
6, 0.890000, 0.610000, 0.261975
6, 0.910000, 0.610000, 0.220178
6, 0.930000, 0.610000, 0.174971
6, 0.950000, 0.610000, 0.126985
6, 0.970000, 0.610000, 0.076952
6, 0.990000, 0.610000, 0.025842
6, 1.000000, 0.610000, 0.000000
6, 0.000000, 0.630000, 0.000000
6, 0.010000, 0.630000, -0.029553
6, 0.030000, 0.630000, -0.088004
6, 0.050000, 0.630000, -0.145222
6, 0.070000, 0.630000, -0.200100
6, 0.090000, 0.630000, -0.251799
6, 0.110000, 0.630000, -0.299599
6, 0.130000, 0.630000, -0.342717
6, 0.150000, 0.630000, -0.380418
6, 0.170000, 0.630000, -0.412089
6, 0.190000, 0.630000, -0.437243
6, 0.210000, 0.630000, -0.455495
6, 0.230000, 0.630000, -0.466561
6, 0.250000, 0.630000, -0.470269
6, 0.270000, 0.630000, -0.466561
6, 0.290000, 0.630000, -0.455495
6, 0.310000, 0.630000, -0.437245
6, 0.330000, 0.630000, -0.412100
6, 0.350000, 0.630000, -0.380456
6, 0.370000, 0.630000, -0.342812
6, 0.390000, 0.630000, -0.299761
6, 0.410000, 0.630000, -0.251983
6, 0.430000, 0.630000, -0.200231
6, 0.450000, 0.630000, -0.145321
6, 0.470000, 0.630000, -0.088120
6, 0.490000, 0.630000, -0.029528
6, 0.510000, 0.630000, 0.029528
6, 0.530000, 0.630000, 0.088120
6, 0.550000, 0.630000, 0.145321
6, 0.570000, 0.630000, 0.200231
6, 0.590000, 0.630000, 0.251983
6, 0.610000, 0.630000, 0.299761
6, 0.630000, 0.630000, 0.342812
