url_path,views_total,views_unique
/csrc-sdsu/mole,223,56
/csrc-sdsu/mole/pulls,79,20
/csrc-sdsu/mole/issues,68,12
/csrc-sdsu/mole/tree/main/src,39,9
/csrc-sdsu/mole/tree/main/src/matlab_octave,32,6
/csrc-sdsu/mole/tree/main/examples/matlab_octave,28,6
/csrc-sdsu/mole/pull/298,28,5
/csrc-sdsu/mole/tree/main/examples,25,9
/csrc-sdsu/mole/pull/300,19,11
/csrc-sdsu/mole/tree/main/src/cpp,18,3
