url_path,views_total,views_unique
/csrc-sdsu/mole/pulls,407,27
/csrc-sdsu/mole,343,61
/csrc-sdsu/mole/issues,162,24
/csrc-sdsu/mole/pull/325,67,19
/csrc-sdsu/mole/pull/315,59,7
/csrc-sdsu/mole/pull/331,54,12
/csrc-sdsu/mole/pull/332,53,9
/csrc-sdsu/mole/tree/main/src,44,13
/csrc-sdsu/mole/tree/main/examples,43,17
/csrc-sdsu/mole/tree/main/examples/matlab_octave,34,14
