url_path,views_total,views_unique
/csrc-sdsu/mole,302,64
/csrc-sdsu/mole/pulls,287,26
/csrc-sdsu/mole/issues,114,15
/csrc-sdsu/mole/pull/329,104,13
/csrc-sdsu/mole/pull/352,65,11
/csrc-sdsu/mole/pull/330,54,6
/csrc-sdsu/mole/tree/main/src,38,11
/csrc-sdsu/mole/pull/331,36,4
/csrc-sdsu/mole/tree/main/examples,34,21
/csrc-sdsu/mole/pull/312,34,5
