url_path,views_total,views_unique
/csrc-sdsu/mole,248,59
/csrc-sdsu/mole/pulls,94,20
/csrc-sdsu/mole/issues,92,14
/csrc-sdsu/mole/tree/main/src,48,11
/csrc-sdsu/mole/tree/main/src/matlab_octave,40,8
/csrc-sdsu/mole/tree/main/examples,34,14
/csrc-sdsu/mole/tree/main/examples/matlab_octave,32,9
/csrc-sdsu/mole/pull/298,28,5
/csrc-sdsu/mole/tree/main,22,12
/csrc-sdsu/mole/pull/300,19,11
