url_path,views_total,views_unique
/csrc-sdsu/mole,84,33
/csrc-sdsu/mole/actions,47,3
/csrc-sdsu/mole/issues,29,11
/csrc-sdsu/mole/pulls,23,10
/csrc-sdsu/mole/blob/pymole-feature-add-1d-operators/.github/workflows/python-docs.yml,18,2
/csrc-sdsu/mole/tree/feat_dev/mole_2.0,17,2
/csrc-sdsu/mole/tree/feat_dev/mole_2.0/cpp,11,2
/csrc-sdsu/mole/tree/pymole-feature-add-1d-operators,10,3
/csrc-sdsu/mole/blob/pymole-feature-add-1d-operators/.github/workflows/ci.yml,10,2
/csrc-sdsu/mole/issues/436,9,4
