url_path,views_total,views_unique
/csrc-sdsu/mole/pulls,355,23
/csrc-sdsu/mole,331,52
/csrc-sdsu/mole/issues,141,23
/csrc-sdsu/mole/pull/331,53,13
/csrc-sdsu/mole/pull/330,53,8
/csrc-sdsu/mole/tree/main/src,52,18
/csrc-sdsu/mole/tree/main/src/matlab_octave,38,15
/csrc-sdsu/mole/tree/main/examples,37,17
/csrc-sdsu/mole/pull/318,36,13
/csrc-sdsu/mole/pull/312,36,6
