url_path,views_total,views_unique
/csrc-sdsu/mole/pulls,166,9
/csrc-sdsu/mole,163,38
/csrc-sdsu/mole/issues,86,9
/csrc-sdsu/mole/issues/378,19,6
/csrc-sdsu/mole/tree/main/julia/MOLE.jl,19,6
/csrc-sdsu/mole/tree/main/src,17,8
/csrc-sdsu/mole/pull/406,16,6
/csrc-sdsu/mole/pull/402,14,5
/csrc-sdsu/mole/pull/405,14,3
/csrc-sdsu/mole/tree/main/src/matlab_octave,13,8
