url_path,views_total,views_unique
/csrc-sdsu/mole,183,38
/csrc-sdsu/mole/pulls,142,17
/csrc-sdsu/mole/issues,121,16
/csrc-sdsu/mole/issues/378,34,12
/csrc-sdsu/mole/issues/370,33,13
/csrc-sdsu/mole/tree/main/examples/matlab_octave,31,12
/csrc-sdsu/mole/pull/373,30,11
/csrc-sdsu/mole/pull/340,29,5
/csrc-sdsu/mole/tree/main/src,28,8
/csrc-sdsu/mole/tree/main/examples,21,11
