url_path,views_total,views_unique
/csrc-sdsu/mole/pulls,388,31
/csrc-sdsu/mole,350,60
/csrc-sdsu/mole/issues,126,21
/csrc-sdsu/mole/pull/329,80,6
/csrc-sdsu/mole/pull/330,69,7
/csrc-sdsu/mole/pull/312,56,7
/csrc-sdsu/mole/tree/main/src,53,15
/csrc-sdsu/mole/pull/352,47,11
/csrc-sdsu/mole/pull/341,46,11
/csrc-sdsu/mole/pull/331,44,10
