url_path,views_total,views_unique
/csrc-sdsu/mole,71,30
/csrc-sdsu/mole/pulls,28,5
/csrc-sdsu/mole/pull/268,15,3
/csrc-sdsu/mole/pull/265,12,2
/csrc-sdsu/mole/blob/main/CONTRIBUTING.md,10,9
/csrc-sdsu/mole/blob/main/CODE_OF_CONDUCT.md,10,7
/csrc-sdsu/mole/tree/main/src/cpp,9,8
/csrc-sdsu/mole/pull/260,9,4
/csrc-sdsu/mole/pull/264,8,5
/csrc-sdsu/mole/tree/main/src,8,5
