url_path,views_total,views_unique
/csrc-sdsu/mole,187,41
/csrc-sdsu/mole/pulls,161,20
/csrc-sdsu/mole/issues,133,20
/csrc-sdsu/mole/issues/370,66,27
/csrc-sdsu/mole/pull/373,38,12
/csrc-sdsu/mole/pull/330,31,3
/csrc-sdsu/mole/tree/main/src,28,9
/csrc-sdsu/mole/pull/329,23,12
/csrc-sdsu/mole/tree/main/src/matlab_octave,23,8
/csrc-sdsu/mole/pull/312,20,6
