url_path,views_total,views_unique
/csrc-sdsu/mole,235,56
/csrc-sdsu/mole/pulls,87,18
/csrc-sdsu/mole/issues,81,16
/csrc-sdsu/mole/pull/270,38,6
/csrc-sdsu/mole/tree/main/src,31,9
/csrc-sdsu/mole/issues/278,24,8
/csrc-sdsu/mole/pull/282,24,8
/csrc-sdsu/mole/tree/main/examples,23,9
/csrc-sdsu/mole/tree/main/examples/matlab_octave,22,7
/csrc-sdsu/mole/tree/main/src/matlab_octave,21,8
