url_path,views_total,views_unique
/csrc-sdsu/mole,149,43
/csrc-sdsu/mole/pulls,146,17
/csrc-sdsu/mole/issues,96,17
/csrc-sdsu/mole/issues/370,57,27
/csrc-sdsu/mole/pull/330,51,4
/csrc-sdsu/mole/pull/312,32,5
/csrc-sdsu/mole/pull/329,19,11
/csrc-sdsu/mole/tree/main/src,18,10
/csrc-sdsu/mole/tree/main/src/matlab_octave,18,8
/csrc-sdsu/mole/pull/331,17,4
