url_path,views_total,views_unique
/csrc-sdsu/mole,101,37
/csrc-sdsu/mole/tree/main/examples/matlab_octave,56,10
/csrc-sdsu/mole/issues/378,47,32
/csrc-sdsu/mole/tree/main/examples,44,13
/csrc-sdsu/mole/pulls,36,7
/csrc-sdsu/mole/issues,28,10
/csrc-sdsu/mole/tree/main/src,16,11
/csrc-sdsu/mole/tree/main/examples/cpp,14,7
/csrc-sdsu/mole/tree/main,13,10
/csrc-sdsu/mole/tree/main/src/matlab_octave,13,8
