url_path,views_total,views_unique
/csrc-sdsu/mole/pulls,417,26
/csrc-sdsu/mole,350,54
/csrc-sdsu/mole/issues,166,26
/csrc-sdsu/mole/pull/325,60,18
/csrc-sdsu/mole/pull/331,60,13
/csrc-sdsu/mole/pull/332,53,9
/csrc-sdsu/mole/tree/main/src,46,16
/csrc-sdsu/mole/pull/318,44,13
/csrc-sdsu/mole/pull/330,44,11
/csrc-sdsu/mole/tree/main/examples,41,17
